Region,Date,Year,Month,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Area,Gap_Unemployment %,Gap_Employed,Gap_Labour_Participation %,MoM_Unemployment_Rate_Change
Andhra Pradesh,2019-05-31,2019,5, Monthly,3.65,11999139.0,43.24,Rural,-2.44,7210478.0,5.789999999999999,
Andhra Pradesh,2019-06-30,2019,6, Monthly,3.05,11755881.0,42.05,Rural,-0.75,6931251.0,5.289999999999999,-0.6000000000000001
Andhra Pradesh,2019-07-31,2019,7, Monthly,3.75,12086707.0,43.5,Rural,-1.8899999999999997,7429264.0,7.399999999999999,0.7000000000000002
Andhra Pradesh,2019-08-31,2019,8, Monthly,3.32,12285693.0,43.97,Rural,-1.2900000000000005,7542514.0,7.68,-0.43000000000000016
Andhra Pradesh,2019-09-30,2019,9, Monthly,5.17,12256762.0,44.68,Rural,-0.8399999999999999,7522766.0,7.990000000000002,1.85
Andhra Pradesh,2019-10-31,2019,10, Monthly,3.52,12017412.0,43.01,Rural,-1.1800000000000002,7243035.0,6.600000000000001,-1.65
Andhra Pradesh,2019-11-30,2019,11, Monthly,4.12,11397681.0,41.0,Rural,-3.42,6728909.0,4.380000000000003,0.6000000000000001
Andhra Pradesh,2019-12-31,2019,12, Monthly,4.38,12528395.0,45.14,Rural,-3.5,7614432.0,6.530000000000001,0.2599999999999998
Andhra Pradesh,2020-01-31,2020,1, Monthly,4.84,12016676.0,43.46,Rural,-2.2700000000000005,7397816.0,7.550000000000004,0.45999999999999996
Andhra Pradesh,2020-02-29,2020,2, Monthly,5.91,11723617.0,42.83,Rural,0.25,6901582.0,5.989999999999995,1.0700000000000003
Andhra Pradesh,2020-03-31,2020,3, Monthly,4.06,11359660.0,40.66,Rural,-5.820000000000001,6838123.0,4.579999999999998,-1.8500000000000005
Andhra Pradesh,2020-04-30,2020,4, Monthly,16.29,8792827.0,36.03,Rural,-16.009999999999998,6248743.0,9.060000000000002,12.23
Andhra Pradesh,2020-05-31,2020,5, Monthly,14.46,9526902.0,38.16,Rural,-10.45,6098546.0,5.469999999999999,-1.8299999999999983
Andhra Pradesh,2020-06-30,2020,6, Monthly,0.85,15572975.0,53.76,Rural,-5.010000000000001,10618586.0,16.15,-13.610000000000001
Assam,2019-05-31,2019,5, Monthly,4.29,11749334.0,57.39,Rural,-3.58,10077627.0,12.469999999999999,
Assam,2019-06-30,2019,6, Monthly,5.08,8923222.0,43.87,Rural,-4.8100000000000005,7275880.0,-1.3000000000000043,0.79
Assam,2019-07-31,2019,7, Monthly,4.26,9911534.0,48.21,Rural,1.0499999999999998,8171696.0,3.8900000000000006,-0.8200000000000003
Assam,2019-08-31,2019,8, Monthly,5.79,9292039.0,45.83,Rural,-4.6000000000000005,7696457.0,2.019999999999996,1.5300000000000002
Assam,2019-09-30,2019,9, Monthly,4.46,11468349.0,55.67,Rural,-4.8,9891869.0,13.010000000000005,-1.33
Assam,2019-10-31,2019,10, Monthly,4.65,8395906.0,40.76,Rural,-6.52,6800730.0,-3.25,0.1900000000000004
Assam,2019-11-30,2019,11, Monthly,4.66,9625362.0,46.64,Rural,-1.6499999999999995,7917317.0,2.049999999999997,0.009999999999999787
Assam,2020-01-31,2020,1, Monthly,4.29,11420996.0,54.9,Rural,-2.95,9790088.0,12.079999999999998,-0.3700000000000001
Assam,2020-02-29,2020,2, Monthly,3.26,8462814.0,40.17,Rural,-6.720000000000001,6837360.0,-3.729999999999997,-1.0300000000000002
Assam,2020-03-31,2020,3, Monthly,3.77,9878742.0,47.05,Rural,-6.57,8214597.0,2.019999999999996,0.5100000000000002
Assam,2020-05-31,2020,5, Monthly,9.38,9926176.0,50.0,Rural,-1.3899999999999988,8484454.0,10.96,5.610000000000001
Assam,2020-06-30,2020,6, Monthly,0.0,7544937.0,34.38,Rural,-3.42,5993930.0,-4.349999999999994,-9.38
Bihar,2019-05-31,2019,5, Monthly,9.27,24322330.0,39.75,Rural,-10.629999999999999,21292986.0,-0.04999999999999716,
Bihar,2019-06-30,2019,6, Monthly,10.2,24097712.0,39.71,Rural,-3.09,20848848.0,0.35999999999999943,0.9299999999999997
Bihar,2019-07-31,2019,7, Monthly,13.44,23248875.0,39.66,Rural,-2.9700000000000006,20189131.0,1.2999999999999972,3.24
Bihar,2019-08-31,2019,8, Monthly,11.0,22260203.0,36.85,Rural,-6.66,19265440.0,-1.1799999999999997,-2.4399999999999995
Bihar,2019-09-30,2019,9, Monthly,8.87,23905700.0,38.57,Rural,-11.590000000000002,20913618.0,-0.6799999999999997,-2.130000000000001
Bihar,2019-10-31,2019,10, Monthly,12.47,24053140.0,40.31,Rural,-1.5899999999999999,20879711.0,1.8599999999999994,3.6000000000000014
Bihar,2019-11-30,2019,11, Monthly,12.4,22445989.0,37.51,Rural,-5.220000000000001,19364912.0,-1.3500000000000014,-0.07000000000000028
Bihar,2019-12-31,2019,12, Monthly,10.16,22914530.0,37.25,Rural,-4.75,19936673.0,0.9600000000000009,-2.24
Bihar,2020-01-31,2020,1, Monthly,9.13,23409006.0,37.54,Rural,-11.56,20420341.0,-1.4500000000000028,-1.0299999999999994
Bihar,2020-02-29,2020,2, Monthly,9.61,23168192.0,37.28,Rural,-5.5,20054728.0,-0.5899999999999963,0.47999999999999865
Bihar,2020-03-31,2020,3, Monthly,15.39,22667882.0,38.88,Rural,-0.33999999999999986,19618245.0,1.5900000000000034,5.780000000000001
Bihar,2020-04-30,2020,4, Monthly,45.09,14645275.0,38.63,Rural,-13.68,13244313.0,3.690000000000005,29.700000000000003
Bihar,2020-05-31,2020,5, Monthly,47.26,14050319.0,38.5,Rural,9.39,11843293.0,2.049999999999997,2.1699999999999946
Bihar,2020-06-30,2020,6, Monthly,20.49,20622566.0,37.4,Rural,8.04,17497903.0,0.8599999999999994,-26.77
Chhattisgarh,2019-05-31,2019,5, Monthly,9.82,6259019.0,42.89,Rural,0.05000000000000071,4035890.0,-2.719999999999999,
Chhattisgarh,2019-06-30,2019,6, Monthly,6.76,6608626.0,43.71,Rural,-5.01,4416606.0,-2.1700000000000017,-3.0600000000000005
Chhattisgarh,2019-07-31,2019,7, Monthly,4.54,6753622.0,43.53,Rural,-3.63,4468186.0,-2.3200000000000003,-2.2199999999999998
Chhattisgarh,2019-08-31,2019,8, Monthly,4.64,6607694.0,42.55,Rural,-1.6500000000000004,4215294.0,-4.359999999999999,0.09999999999999964
Chhattisgarh,2019-09-30,2019,9, Monthly,8.33,6490776.0,43.38,Rural,-1.1300000000000008,4179269.0,-3.4199999999999946,3.6900000000000004
Chhattisgarh,2019-10-31,2019,10, Monthly,6.96,7043840.0,46.28,Rural,-3.3099999999999996,4746744.0,-0.5399999999999991,-1.37
Chhattisgarh,2019-11-30,2019,11, Monthly,2.77,6942931.0,43.56,Rural,-5.550000000000001,4601647.0,-3.030000000000001,-4.1899999999999995
Chhattisgarh,2019-12-31,2019,12, Monthly,6.11,6569385.0,42.59,Rural,2.5400000000000005,4153949.0,-3.0,3.3400000000000003
Chhattisgarh,2020-01-31,2020,1, Monthly,9.89,6236201.0,42.03,Rural,0.8800000000000008,3920229.0,-4.18,3.7800000000000002
Chhattisgarh,2020-02-29,2020,2, Monthly,7.89,6847173.0,45.05,Rural,-1.8999999999999995,4499232.0,-2.0900000000000034,-2.000000000000001
Chhattisgarh,2020-03-31,2020,3, Monthly,7.31,6894808.0,44.98,Rural,-0.9000000000000012,4487299.0,-2.4100000000000037,-0.5800000000000001
Chhattisgarh,2020-04-30,2020,4, Monthly,0.0,6534321.0,39.43,Rural,-20.13,5468195.0,15.370000000000001,-7.31
Chhattisgarh,2020-05-31,2020,5, Monthly,7.64,5454091.0,35.56,Rural,-16.46,4177800.0,5.320000000000004,7.64
Chhattisgarh,2020-06-30,2020,6, Monthly,10.14,5781095.0,38.66,Rural,-16.93,4178864.0,-0.75,2.500000000000001
Delhi,2019-05-31,2019,5, Monthly,12.56,169487.0,42.33,Rural,0.25,-5586988.0,-1.8400000000000034,
Delhi,2019-06-30,2019,6, Monthly,9.33,149076.0,35.74,Rural,-3.4299999999999997,-5401096.0,-6.969999999999999,-3.2300000000000004
Delhi,2019-07-31,2019,7, Monthly,11.07,166605.0,40.53,Rural,-3.6099999999999994,-5226486.0,-1.8100000000000023,1.7400000000000002
Delhi,2019-08-31,2019,8, Monthly,17.18,135407.0,35.21,Rural,3.66,-5417103.0,-7.689999999999998,6.109999999999999
Delhi,2019-09-30,2019,9, Monthly,12.5,166056.0,40.68,Rural,-8.09,-5476197.0,-6.68,-4.68
Delhi,2019-10-31,2019,10, Monthly,15.84,149511.0,37.9,Rural,3.4299999999999997,-5880852.0,-7.880000000000003,3.34
Delhi,2019-11-30,2019,11, Monthly,11.11,178768.0,42.71,Rural,-5.0,-5260832.0,-0.3100000000000023,-4.73
Delhi,2019-12-31,2019,12, Monthly,16.97,145671.0,37.08,Rural,5.899999999999999,-5572666.0,-5.480000000000004,5.859999999999999
Delhi,2020-01-31,2020,1, Monthly,13.48,157791.0,38.36,Rural,-8.969999999999999,-5489702.0,-9.730000000000004,-3.4899999999999984
Delhi,2020-02-29,2020,2, Monthly,13.81,147500.0,35.84,Rural,-1.049999999999999,-5561307.0,-8.339999999999996,0.33000000000000007
Delhi,2020-03-31,2020,3, Monthly,15.18,152413.0,37.45,Rural,-1.9100000000000001,-5248979.0,-5.369999999999997,1.3699999999999992
Delhi,2020-04-30,2020,4, Monthly,20.69,115487.0,30.21,Rural,4.18,-2888300.0,6.620000000000001,5.510000000000002
Delhi,2020-05-31,2020,5, Monthly,22.76,129610.0,34.65,Rural,-23.02,-2214173.0,6.369999999999997,2.0700000000000003
Delhi,2020-06-30,2020,6, Monthly,21.14,112108.0,29.22,Rural,3.030000000000001,-4194699.0,-5.100000000000001,-1.620000000000001
Goa,2019-05-31,2019,5, Monthly,2.91,179340.0,39.16,Rural,0.16000000000000014,-85515.0,4.989999999999995,
Goa,2019-06-30,2019,6, Monthly,5.45,170471.0,38.19,Rural,-7.88,-133544.0,-5.770000000000003,2.54
Goa,2019-07-31,2019,7, Monthly,10.98,167437.0,39.81,Rural,-1.299999999999999,-112930.0,-0.18999999999999773,5.53
Goa,2019-08-31,2019,8, Monthly,1.98,183603.0,39.61,Rural,-2.9200000000000004,-59674.0,7.640000000000001,-9.0
Goa,2019-09-30,2019,9, Monthly,3.61,163215.0,35.78,Rural,0.44999999999999973,-146428.0,-4.140000000000001,1.63
Goa,2019-10-31,2019,10, Monthly,7.21,177440.0,40.36,Rural,-5.1000000000000005,-112824.0,-0.9100000000000037,3.6
Goa,2019-11-30,2019,11, Monthly,23.71,159489.0,44.09,Rural,-1.4899999999999984,-112123.0,-1.1299999999999955,16.5
Goa,2019-12-31,2019,12, Monthly,3.54,177155.0,38.7,Rural,-12.68,-110999.0,-4.07,-20.17
Goa,2020-01-31,2020,1, Monthly,5.38,158936.0,35.36,Rural,-5.54,-98878.0,-0.5900000000000034,1.8399999999999999
Goa,2020-02-29,2020,2, Monthly,0.0,171672.0,36.11,Rural,-4.31,-134724.0,-3.6199999999999974,-5.38
Goa,2020-04-30,2020,4, Monthly,15.91,181657.0,45.36,Rural,4.15,-137300.0,0.6199999999999974,15.91
Goa,2020-05-31,2020,5, Monthly,20.0,128538.0,33.71,Rural,,,,4.09
Gujarat,2019-05-31,2019,5, Monthly,2.88,13954728.0,52.03,Rural,-1.21,4268170.0,10.36,
Gujarat,2019-06-30,2019,6, Monthly,4.77,13199281.0,50.12,Rural,-1.54,3054316.0,5.549999999999997,1.8899999999999997
Gujarat,2019-07-31,2019,7, Monthly,4.58,14327083.0,54.21,Rural,-0.5700000000000003,4499060.0,11.670000000000002,-0.1899999999999995
Gujarat,2019-08-31,2019,8, Monthly,3.7,13507342.0,50.57,Rural,-0.5,3279188.0,6.850000000000001,-0.8799999999999999
Gujarat,2019-09-30,2019,9, Monthly,6.29,13280783.0,51.01,Rural,0.33000000000000007,3670844.0,9.259999999999998,2.59
Gujarat,2019-10-31,2019,10, Monthly,4.91,13828512.0,52.27,Rural,-0.54,3354295.0,7.130000000000003,-1.38
Gujarat,2019-11-30,2019,11, Monthly,4.68,14487815.0,54.55,Rural,-2.8500000000000005,4591686.0,11.049999999999997,-0.23000000000000043
Gujarat,2019-12-31,2019,12, Monthly,3.46,13877825.0,51.51,Rural,-2.25,3705013.0,7.759999999999998,-1.2199999999999998
Gujarat,2020-01-31,2020,1, Monthly,5.35,14301844.0,54.07,Rural,-0.47000000000000064,4477343.0,11.880000000000003,1.8899999999999997
Gujarat,2020-02-29,2020,2, Monthly,6.64,13973042.0,53.48,Rural,0.5999999999999996,3188289.0,7.169999999999995,1.29
Gujarat,2020-03-31,2020,3, Monthly,7.59,13483615.0,52.06,Rural,2.2,3400589.0,9.160000000000004,0.9500000000000002
Gujarat,2020-04-30,2020,4, Monthly,12.0,8587594.0,34.77,Rural,-13.940000000000001,1886310.0,-1.5599999999999952,4.41
Gujarat,2020-05-31,2020,5, Monthly,14.58,11121124.0,46.31,Rural,2.960000000000001,5048348.0,18.790000000000003,2.58
Gujarat,2020-06-30,2020,6, Monthly,1.41,13243922.0,47.72,Rural,-3.13,2669211.0,3.460000000000001,-13.17
Haryana,2019-05-31,2019,5, Monthly,14.54,5249186.0,45.12,Rural,-10.130000000000003,2555590.0,1.9399999999999977,
Haryana,2019-06-30,2019,6, Monthly,23.08,4745178.0,45.23,Rural,2.6599999999999966,1899988.0,2.1699999999999946,8.54
Haryana,2019-07-31,2019,7, Monthly,16.22,4826560.0,42.17,Rural,-9.23,2420587.0,3.3999999999999986,-6.859999999999999
Haryana,2019-08-31,2019,8, Monthly,30.94,4558306.0,48.23,Rural,6.75,2035301.0,8.36,14.720000000000002
Haryana,2019-09-30,2019,9, Monthly,16.36,5127956.0,44.72,Rural,-10.48,2452094.0,1.019999999999996,-14.580000000000002
Haryana,2019-10-31,2019,10, Monthly,24.17,4798833.0,46.07,Rural,3.1300000000000026,1977377.0,3.490000000000002,7.810000000000002
Haryana,2019-11-30,2019,11, Monthly,16.59,4875763.0,42.48,Rural,-10.469999999999999,2471524.0,3.299999999999997,-7.580000000000002
Haryana,2019-12-31,2019,12, Monthly,29.56,4603484.0,47.4,Rural,5.91,2054649.0,7.829999999999998,12.969999999999999
Haryana,2020-01-31,2020,1, Monthly,16.21,5062293.0,43.74,Rural,-11.029999999999998,2431355.0,0.990000000000002,-13.349999999999998
Haryana,2020-02-29,2020,2, Monthly,27.19,4570108.0,45.37,Rural,3.900000000000002,1817274.0,3.049999999999997,10.98
Haryana,2020-03-31,2020,3, Monthly,23.92,4366148.0,41.4,Rural,-3.219999999999999,2090741.0,4.670000000000002,-3.2699999999999996
Haryana,2020-04-30,2020,4, Monthly,41.61,4041050.0,49.85,Rural,-5.280000000000001,2434470.0,14.370000000000005,17.689999999999998
Haryana,2020-05-31,2020,5, Monthly,34.22,3914193.0,42.78,Rural,-4.240000000000002,1901110.0,4.509999999999998,-7.390000000000001
Haryana,2020-06-30,2020,6, Monthly,35.57,4357835.0,48.53,Rural,6.16,2053697.0,10.439999999999998,1.3500000000000014
Himachal Pradesh,2019-05-31,2019,5, Monthly,13.68,2045760.0,44.23,Rural,2.799999999999999,1800092.0,-1.0400000000000063,
Himachal Pradesh,2019-06-30,2019,6, Monthly,11.43,1957081.0,41.18,Rural,-10.0,1719505.0,-8.399999999999999,-2.25
Himachal Pradesh,2019-07-31,2019,7, Monthly,20.59,1916824.0,44.91,Rural,-0.9200000000000017,1680930.0,-4.310000000000002,9.16
Himachal Pradesh,2019-08-31,2019,8, Monthly,18.56,1969248.0,44.91,Rural,-5.920000000000002,1732933.0,-6.260000000000005,-2.030000000000001
Himachal Pradesh,2019-09-30,2019,9, Monthly,15.98,2039804.0,45.02,Rural,3.9800000000000004,1792594.0,-0.8499999999999943,-2.5799999999999983
Himachal Pradesh,2019-10-31,2019,10, Monthly,15.81,1946957.0,42.81,Rural,-7.959999999999999,1714635.0,-6.8799999999999955,-0.16999999999999993
Himachal Pradesh,2019-11-30,2019,11, Monthly,22.86,2024409.0,48.5,Rural,-4.41,1791380.0,-3.6700000000000017,7.049999999999999
Himachal Pradesh,2019-12-31,2019,12, Monthly,19.46,1922821.0,44.05,Rural,-5.859999999999999,1681455.0,-8.5,-3.3999999999999986
Himachal Pradesh,2020-01-31,2020,1, Monthly,16.67,2041035.0,45.11,Rural,-1.4799999999999969,1794439.0,-3.8100000000000023,-2.789999999999999
Himachal Pradesh,2020-02-29,2020,2, Monthly,15.42,1952464.0,42.45,Rural,-11.889999999999999,1724660.0,-8.369999999999997,-1.2500000000000018
Himachal Pradesh,2020-03-31,2020,3, Monthly,17.71,1800426.0,40.17,Rural,-8.73,1578994.0,-8.57,2.290000000000001
Himachal Pradesh,2020-04-30,2020,4, Monthly,2.13,984171.0,18.43,Rural,-0.5700000000000003,837214.0,-5.990000000000002,-15.580000000000002
Himachal Pradesh,2020-05-31,2020,5, Monthly,25.64,1732050.0,42.62,Rural,-24.36,1597182.0,-0.9299999999999997,23.51
Himachal Pradesh,2020-06-30,2020,6, Monthly,1.12,2230075.0,41.2,Rural,-9.690000000000001,2005173.0,0.5400000000000063,-24.52
Jammu & Kashmir,2019-05-31,2019,5, Monthly,12.78,2495186.0,40.57,Rural,-10.26,1365047.0,-6.170000000000002,
Jammu & Kashmir,2019-06-30,2019,6, Monthly,12.09,2423742.0,39.02,Rural,-7.789999999999999,1283927.0,-6.149999999999999,-0.6899999999999995
Jammu & Kashmir,2019-07-31,2019,7, Monthly,13.67,2549316.0,41.71,Rural,-7.880000000000001,1365546.0,-6.089999999999996,1.58
Jammu & Kashmir,2019-08-31,2019,8, Monthly,11.32,2778624.0,44.17,Rural,,,,-2.3499999999999996
Jammu & Kashmir,2019-10-31,2019,10, Monthly,19.27,2477621.0,43.08,Rural,-4.789999999999999,1448534.0,0.44999999999999574,7.949999999999999
Jammu & Kashmir,2019-11-30,2019,11, Monthly,14.73,2415724.0,39.69,Rural,0.4400000000000013,1188931.0,-5.230000000000004,-4.539999999999999
Jammu & Kashmir,2020-01-31,2020,1, Monthly,22.19,2373488.0,42.56,Rural,3.650000000000002,1293951.0,1.1600000000000037,7.460000000000001
Jammu & Kashmir,2020-02-29,2020,2, Monthly,21.23,2163397.0,38.25,Rural,1.370000000000001,1103281.0,-2.979999999999997,-0.9600000000000009
Jammu & Kashmir,2020-03-31,2020,3, Monthly,16.0,2361004.0,39.06,Rural,1.7100000000000009,1362901.0,2.8500000000000014,-5.23
Jammu & Kashmir,2020-05-31,2020,5, Monthly,2.22,2716966.0,38.46,Rural,-10.74,1779531.0,5.130000000000003,-13.78
Jammu & Kashmir,2020-06-30,2020,6, Monthly,18.97,2049617.0,34.94,Rural,,,,16.75
Jharkhand,2019-05-31,2019,5, Monthly,7.11,7035766.0,39.04,Rural,-10.120000000000001,4631733.0,-4.210000000000001,
Jharkhand,2019-06-30,2019,6, Monthly,8.46,7319782.0,41.12,Rural,-12.05,4992871.0,-2.3900000000000006,1.3500000000000005
Jharkhand,2019-07-31,2019,7, Monthly,9.98,6958404.0,39.66,Rural,-5.6899999999999995,4523825.0,-3.1600000000000037,1.5199999999999996
Jharkhand,2019-08-31,2019,8, Monthly,12.06,7015356.0,40.83,Rural,-8.19,4679950.0,-2.520000000000003,2.08
Jharkhand,2019-09-30,2019,9, Monthly,7.12,7500122.0,41.24,Rural,-14.04,5142495.0,-2.9399999999999977,-4.94
Jharkhand,2019-10-31,2019,10, Monthly,6.57,7761243.0,42.33,Rural,-12.48,5301047.0,-2.490000000000002,-0.5499999999999998
Jharkhand,2019-11-30,2019,11, Monthly,8.07,7279628.0,40.26,Rural,-9.27,4855347.0,-2.9100000000000037,1.5
Jharkhand,2019-12-31,2019,12, Monthly,15.15,6873437.0,41.09,Rural,-6.860000000000001,4583267.0,-2.049999999999997,7.08
Jharkhand,2020-01-31,2020,1, Monthly,6.16,7868736.0,42.43,Rural,-16.8,5539443.0,-1.8999999999999986,-8.99
Jharkhand,2020-02-29,2020,2, Monthly,9.06,7932402.0,44.05,Rural,-10.610000000000001,5439379.0,-1.3700000000000045,2.9000000000000004
Jharkhand,2020-03-31,2020,3, Monthly,5.01,7157454.0,37.96,Rural,-11.389999999999999,4676793.0,-5.380000000000003,-4.050000000000001
Jharkhand,2020-04-30,2020,4, Monthly,41.72,4280434.0,36.92,Rural,-19.759999999999998,3225605.0,-3.0,36.71
Jharkhand,2020-05-31,2020,5, Monthly,55.1,3315038.0,37.03,Rural,-15.07,2484691.0,-3.460000000000001,13.380000000000003
Jharkhand,2020-06-30,2020,6, Monthly,21.53,6375114.0,40.65,Rural,2.150000000000002,4130654.0,0.21999999999999886,-33.57
Karnataka,2019-05-31,2019,5, Monthly,5.46,13911440.0,46.36,Rural,-1.0999999999999996,5273201.0,5.740000000000002,
Karnataka,2019-06-30,2019,6, Monthly,5.98,12888490.0,43.12,Rural,0.9800000000000004,4025992.0,2.229999999999997,0.5200000000000005
Karnataka,2019-07-31,2019,7, Monthly,0.52,12169808.0,38.42,Rural,-1.77,3431779.0,-0.6700000000000017,-5.460000000000001
Karnataka,2019-08-31,2019,8, Monthly,0.37,12686470.0,39.93,Rural,-0.9,4072130.0,1.8900000000000006,-0.15000000000000002
Karnataka,2019-09-30,2019,9, Monthly,3.2,13741892.0,44.45,Rural,-0.36999999999999966,5094098.0,5.450000000000003,2.83
Karnataka,2019-10-31,2019,10, Monthly,7.13,12803527.0,43.1,Rural,3.26,4004278.0,3.3999999999999986,3.9299999999999997
Karnataka,2019-11-30,2019,11, Monthly,1.19,11537217.0,36.45,Rural,-2.25,2923382.0,-2.1499999999999986,-5.9399999999999995
Karnataka,2019-12-31,2019,12, Monthly,0.41,12756132.0,39.92,Rural,-1.1500000000000001,4163756.0,2.260000000000005,-0.78
Karnataka,2020-01-31,2020,1, Monthly,2.57,13938874.0,44.52,Rural,-0.7400000000000002,5189720.0,5.580000000000005,2.1599999999999997
Karnataka,2020-02-29,2020,2, Monthly,4.11,12753657.0,41.33,Rural,1.2300000000000004,3829596.0,1.8799999999999955,1.5400000000000005
Karnataka,2020-03-31,2020,3, Monthly,2.39,12853818.0,40.85,Rural,-2.53,3627983.0,-0.6999999999999957,-1.7200000000000002
Karnataka,2020-04-30,2020,4, Monthly,33.17,9330400.0,43.25,Rural,8.05,1942405.0,1.1099999999999994,30.78
Karnataka,2020-05-31,2020,5, Monthly,23.72,10626328.0,43.09,Rural,7.839999999999998,1957070.0,-0.8099999999999952,-9.450000000000003
Karnataka,2020-06-30,2020,6, Monthly,10.92,15396213.0,53.37,Rural,4.8,6573802.0,13.439999999999998,-12.799999999999999
Kerala,2019-05-31,2019,5, Monthly,6.63,5184355.0,38.07,Rural,0.5199999999999996,578442.0,1.4200000000000017,
Kerala,2019-06-30,2019,6, Monthly,9.0,5605627.0,42.19,Rural,2.33,927253.0,4.769999999999996,2.37
Kerala,2019-07-31,2019,7, Monthly,4.95,4855393.0,34.96,Rural,-2.63,750182.0,1.8299999999999983,-4.05
Kerala,2019-08-31,2019,8, Monthly,10.32,5233449.0,39.9,Rural,2.63,784799.0,3.990000000000002,5.37
Kerala,2019-09-30,2019,9, Monthly,5.35,5400499.0,38.97,Rural,-0.16999999999999993,759857.0,2.3999999999999986,-4.970000000000001
Kerala,2019-10-31,2019,10, Monthly,9.14,5328825.0,40.02,Rural,3.790000000000001,684315.0,3.530000000000001,3.790000000000001
Kerala,2019-11-30,2019,11, Monthly,5.0,4557906.0,32.71,Rural,-1.71,495139.0,0.3500000000000014,-4.140000000000001
Kerala,2019-12-31,2019,12, Monthly,10.77,5065804.0,38.67,Rural,3.46,625521.0,3.1099999999999994,5.77
Kerala,2020-01-31,2020,1, Monthly,4.11,5307026.0,37.66,Rural,-2.54,709519.0,1.1299999999999955,-6.659999999999999
Kerala,2020-02-29,2020,2, Monthly,8.91,5203579.0,38.84,Rural,2.83,579135.0,2.3600000000000065,4.8
Kerala,2020-03-31,2020,3, Monthly,8.85,4141953.0,30.87,Rural,-0.2900000000000009,62178.0,-2.370000000000001,-0.0600000000000005
Kerala,2020-04-30,2020,4, Monthly,10.71,1754170.0,13.33,Rural,-10.719999999999999,-424936.0,-7.1800000000000015,1.8600000000000012
Kerala,2020-05-31,2020,5, Monthly,23.38,3799919.0,33.62,Rural,-6.900000000000002,973801.0,3.669999999999998,12.669999999999998
Kerala,2020-06-30,2020,6, Monthly,27.66,3952088.0,37.01,Rural,15.49,-649205.0,-1.6700000000000017,4.280000000000001
Madhya Pradesh,2019-05-31,2019,5, Monthly,3.63,15349838.0,37.97,Rural,-0.28000000000000025,8657118.0,-0.990000000000002,
Madhya Pradesh,2019-06-30,2019,6, Monthly,4.25,16294794.0,40.48,Rural,-2.13,9785454.0,1.6799999999999997,0.6200000000000001
Madhya Pradesh,2019-07-31,2019,7, Monthly,3.92,16274707.0,40.2,Rural,-3.46,10008261.0,2.530000000000001,-0.33000000000000007
Madhya Pradesh,2019-08-31,2019,8, Monthly,4.94,16559137.0,41.25,Rural,-1.88,9749303.0,0.6499999999999986,1.0200000000000005
Madhya Pradesh,2019-09-30,2019,9, Monthly,3.08,16159315.0,39.4,Rural,-3.92,9503348.0,-0.2700000000000031,-1.8600000000000003
Madhya Pradesh,2019-10-31,2019,10, Monthly,2.98,17060638.0,41.46,Rural,-1.4200000000000004,10456923.0,3.259999999999998,-0.10000000000000009
Madhya Pradesh,2019-11-30,2019,11, Monthly,2.72,16306428.0,39.44,Rural,-3.3399999999999994,9846971.0,1.5,-0.2599999999999998
Madhya Pradesh,2019-12-31,2019,12, Monthly,2.94,16854647.0,40.77,Rural,-3.2600000000000002,10067244.0,0.9400000000000048,0.21999999999999975
Madhya Pradesh,2020-01-31,2020,1, Monthly,3.66,16183702.0,39.35,Rural,-1.5099999999999998,9348772.0,-0.240000000000002,0.7200000000000002
Madhya Pradesh,2020-02-29,2020,2, Monthly,4.42,16178044.0,39.57,Rural,-0.54,9644609.0,1.8900000000000006,0.7599999999999998
Madhya Pradesh,2020-03-31,2020,3, Monthly,1.19,16480441.0,38.9,Rural,-3.61,10093718.0,2.219999999999999,-3.23
Madhya Pradesh,2020-04-30,2020,4, Monthly,12.5,14238959.0,37.88,Rural,0.5600000000000005,9436086.0,8.120000000000001,11.31
Madhya Pradesh,2020-05-31,2020,5, Monthly,22.46,13099601.0,39.24,Rural,-18.03,9219667.0,3.75,9.96
Madhya Pradesh,2020-06-30,2020,6, Monthly,6.46,16748971.0,41.5,Rural,-6.260000000000001,10527409.0,2.780000000000001,-16.0
Maharashtra,2019-05-31,2019,5, Monthly,3.67,23896858.0,47.11,Rural,-2.41,6934284.0,8.810000000000002,
Maharashtra,2019-06-30,2019,6, Monthly,4.34,23056511.0,45.69,Rural,-2.12,5681458.0,6.390000000000001,0.6699999999999999
Maharashtra,2019-07-31,2019,7, Monthly,3.66,24843750.0,48.8,Rural,-2.6899999999999995,7628073.0,9.989999999999995,-0.6799999999999997
Maharashtra,2019-08-31,2019,8, Monthly,3.76,26835389.0,52.67,Rural,-3.8100000000000005,10232622.0,14.829999999999998,0.09999999999999964
Maharashtra,2019-09-30,2019,9, Monthly,4.4,25219281.0,49.74,Rural,-3.1999999999999993,7822883.0,10.160000000000004,0.6400000000000006
Maharashtra,2019-10-31,2019,10, Monthly,3.81,24330249.0,47.61,Rural,-3.6999999999999997,7108258.0,8.560000000000002,-0.5900000000000003
Maharashtra,2019-11-30,2019,11, Monthly,3.68,24881383.0,48.53,Rural,-3.9199999999999995,7394700.0,8.920000000000002,-0.1299999999999999
Maharashtra,2019-12-31,2019,12, Monthly,3.03,26357625.0,50.98,Rural,-4.800000000000001,9776481.0,13.409999999999997,-0.6500000000000004
